date,advbw,bwhist
2014-08-01,89.528342,41.274968
2014-08-02,90.786684,41.587991
2014-08-03,90.324089,40.973199
2014-08-04,90.133311,41.455540
2014-08-05,89.755187,41.793475
2014-08-06,89.548371,41.399801
2014-08-07,89.912486,41.946543
2014-08-08,90.365797,42.038329
2014-08-09,90.816134,42.447160
2014-08-10,90.279814,42.696166
2014-08-11,90.368058,42.358047
2014-08-12,90.089916,42.386579
2014-08-13,89.802057,43.506845
2014-08-14,89.881119,43.000332
2014-08-15,89.415841,43.036358
2014-08-16,89.161785,43.107976
2014-08-17,89.282305,42.751098
2014-08-18,89.402230,43.779415
2014-08-19,90.275051,42.851030
2014-08-20,90.208897,42.060930
2014-08-21,89.774238,42.325754
2014-08-22,90.639094,43.454838
2014-08-23,92.490389,44.634475
2014-08-24,93.757427,45.121068
2014-08-25,93.932667,44.267831
2014-08-26,93.005945,44.588866
2014-08-27,93.218465,44.529590
2014-08-28,94.269533,44.601152
2014-08-29,93.191159,44.553301
2014-08-30,93.546784,44.086015
2014-08-31,94.145787,43.690603
2014-09-01,95.037464,45.190816
2014-09-02,96.628809,45.677211
2014-09-03,96.472826,44.850307
2014-09-04,96.117799,45.589528
2014-09-05,97.364322,46.040934
2014-09-06,97.268686,45.433255
2014-09-07,96.804068,44.173834
2014-09-08,97.281413,44.420584
2014-09-09,96.646113,43.880376
2014-09-10,95.799334,44.158954
2014-09-11,96.008763,44.184848
2014-09-12,96.650752,44.832031
2014-09-13,96.792679,44.805461
2014-09-14,97.052748,44.927485
2014-09-15,97.372131,44.702261
2014-09-16,96.446760,44.095885
2014-09-17,96.255257,44.634127
2014-09-18,96.945874,43.921825
2014-09-19,96.330729,44.611876
2014-09-20,99.312368,45.746038
2014-09-21,98.619951,44.411473
2014-09-22,97.203539,45.314457
2014-09-23,96.948639,45.348648
2014-09-24,96.921261,44.834034
2014-09-25,97.049826,44.613268
2014-09-26,97.202896,44.801916
2014-09-27,97.560308,45.198638
2014-09-28,97.962034,45.073225
2014-09-29,97.604605,45.155727
2014-09-30,97.992455,44.767459
2014-10-01,99.370112,44.818366
2014-10-02,99.865617,44.580144
2014-10-03,100.066021,44.480935
2014-10-04,99.807340,43.983649
2014-10-05,99.649771,44.140125
2014-10-06,99.308652,45.506520
2014-10-07,99.934472,45.891959
2014-10-08,100.457719,46.033180
2014-10-09,101.006421,45.839137
2014-10-10,101.346436,46.923491
2014-10-11,101.426382,47.836435
2014-10-12,102.266905,46.737617
2014-10-13,101.561533,46.754673
2014-10-14,101.142017,46.423273
2014-10-15,100.718576,45.556280
2014-10-16,101.947807,46.581428
2014-10-17,103.410251,47.173819
2014-10-18,103.410486,47.287561
2014-10-19,103.895342,46.740030
2014-10-20,103.668408,46.919633
2014-10-21,103.648056,47.058664
2014-10-22,103.526357,46.832901
2014-10-23,103.800816,46.293983
2014-10-24,104.718523,47.423361
2014-10-25,105.398937,47.736421
2014-10-26,106.320031,47.215793
2014-10-27,105.805229,48.047714
2014-10-28,105.745170,47.583845
2014-10-29,105.203412,47.261402
2014-10-30,104.953559,47.233407
2014-10-31,105.320562,48.170915
2014-11-01,106.368437,49.135899
2014-11-02,107.223976,48.309114
2014-11-03,106.460506,48.028754
2014-11-04,107.083589,47.977163
2014-11-05,106.241078,47.893350
2014-11-06,105.637258,47.583491
2014-11-07,105.727978,47.759262
2014-11-08,105.783349,49.074621
2014-11-09,105.495232,47.291096
2014-11-10,103.957063,47.357151
2014-11-11,103.236772,47.241176
2014-11-12,102.595774,47.195438
2014-11-13,103.845072,46.695403
2014-11-14,104.275897,47.103594
2014-11-15,104.931549,48.286893
2014-11-16,105.369556,47.858780
2014-11-17,104.634132,47.526502
2014-11-18,104.213310,46.943374
2014-11-19,103.246398,46.968554
2014-11-20,104.046291,46.536428
2014-11-21,104.706784,47.072665
2014-11-22,105.609279,47.706973
2014-11-23,105.635323,46.956906
2014-11-24,105.233703,47.332434
2014-11-25,105.973145,46.945684
2014-11-26,106.225006,46.512667
2014-11-27,104.879528,46.078804
2014-11-28,104.208662,47.325986
2014-11-29,105.324953,48.102348
2014-11-30,106.007649,46.965718
2014-12-01,106.293020,47.551806
2014-12-02,106.976258,47.318815
2014-12-03,106.941318,47.640151
2014-12-04,108.342716,47.323470
2014-12-05,109.913707,47.321170
2014-12-06,110.724023,47.592496
2014-12-07,111.071975,47.132820
2014-12-08,111.079523,46.775181
2014-12-09,109.809645,46.780378
2014-12-10,108.645781,46.467669
2014-12-11,108.162604,46.708262
2014-12-12,107.981370,46.704443
2014-12-13,108.171997,47.978581
2014-12-14,106.913535,47.121409
2014-12-15,107.966541,47.269127
2014-12-16,109.867915,48.303287
2014-12-17,110.486390,48.619757
2014-12-18,109.476993,49.442921
2014-12-19,110.438151,49.422214
2014-12-20,110.307240,49.285616
2014-12-21,109.112564,49.031387
2014-12-22,108.442763,50.396209
2014-12-23,110.422276,50.384840
2014-12-24,110.046872,48.776070
2014-12-25,108.927685,47.810360
2014-12-26,109.218665,49.578585
2014-12-27,108.001724,48.994163
2014-12-28,108.670864,50.034317
2014-12-29,109.524524,51.635594
2014-12-30,110.656869,51.049077
2014-12-31,108.724733,49.409436
2015-01-01,109.567695,49.059145
2015-01-02,110.587404,51.222774
2015-01-03,110.087111,52.551077
2015-01-04,111.749135,51.974577
2015-01-05,111.690907,52.259941
2015-01-06,112.167541,52.350772
2015-01-07,112.319029,52.395541
2015-01-08,111.237325,52.273104
2015-01-09,110.608390,52.264611
2015-01-10,110.625414,52.658489
2015-01-11,110.645928,52.488289
2015-01-12,110.209640,52.246450
2015-01-13,109.700606,51.297382
2015-01-14,109.536864,51.957928
2015-01-15,109.414596,52.380695
2015-01-16,110.855104,52.974359
2015-01-17,111.715928,53.853003
2015-01-18,111.371084,53.015607
2015-01-19,111.044262,52.422515
2015-01-20,113.447510,51.926650
2015-01-21,113.666793,52.713666
2015-01-22,113.731935,53.566935
2015-01-23,115.914455,55.550584
2015-01-24,116.976282,57.049468
2015-01-25,116.809327,56.494982
2015-01-26,117.044251,56.356695
2015-01-27,117.219672,55.355269
2015-01-28,116.019284,54.210351
2015-01-29,116.489957,53.324477
2015-01-30,115.678260,54.777062
2015-01-31,116.992014,56.418995
2015-02-01,118.731459,56.399064
2015-02-02,118.869611,56.314004
2015-02-03,120.771616,55.744265
2015-02-04,121.310163,56.241510
2015-02-05,120.142807,56.155069
2015-02-06,119.807661,52.551677
2015-02-07,119.986150,55.125295
2015-02-08,120.224452,55.319057
2015-02-09,119.870015,56.820580
2015-02-10,121.813685,56.962740
2015-02-11,123.005974,56.127127
2015-02-12,122.296265,56.287616
2015-02-13,123.239624,57.709971
2015-02-14,123.203774,59.099861
2015-02-15,124.481256,58.825390
2015-02-16,125.682511,59.690080
2015-02-17,124.469167,59.034593
2015-02-18,123.688971,58.098238
2015-02-19,123.788345,57.571110
2015-02-20,124.642296,58.431271
2015-02-21,125.660277,59.662354
2015-02-22,127.089163,59.584201
2015-02-23,127.236997,60.153686
2015-02-24,127.278934,60.576395
2015-02-25,128.984806,60.966363
2015-02-26,130.773750,63.070452
2015-02-27,132.096289,64.206725
2015-02-28,133.402237,64.474340
2015-03-01,132.618418,63.313088
2015-03-02,139.374696,63.760701
2015-03-03,137.473360,57.709752
2015-03-04,128.847256,61.058829
2015-03-05,133.199066,60.536914
2015-03-06,134.123058,61.817172
2015-03-07,135.298961,63.755694
2015-03-08,135.485574,63.174158
2015-03-09,138.211334,63.714733
2015-03-10,136.010023,59.978595
2015-03-11,130.099117,62.089275
2015-03-12,131.246507,63.588597
2015-03-13,135.299046,65.208142
2015-03-14,136.443035,64.701198
2015-03-15,135.594956,64.813810
2015-03-16,135.868708,66.348930
2015-03-17,136.716524,66.584505
2015-03-18,137.330623,65.920539
2015-03-19,134.910735,66.969129
2015-03-20,132.506517,64.331893
2015-03-21,130.371431,64.108485
2015-03-22,131.039688,62.414969
2015-03-23,129.922877,62.849265
2015-03-24,127.095827,62.117809
2015-03-25,126.312048,61.173654
2015-03-26,124.829830,59.231256
2015-03-27,122.935186,59.390454
2015-03-28,121.759299,57.550007
2015-03-29,121.328267,58.378641
2015-03-30,121.247522,58.077942
2015-03-31,119.925521,57.207456
2015-04-01,122.450075,58.418008
2015-04-02,123.652920,58.785583
2015-04-03,124.091955,59.041856
2015-04-04,124.215480,57.800493
2015-04-05,122.115734,50.934165
2015-04-06,118.487067,55.853100
2015-04-07,121.343173,57.395088
2015-04-08,122.264664,57.961276
2015-04-09,123.206482,56.733427
2015-04-10,122.779017,57.416235
2015-04-11,123.803942,57.983752
2015-04-12,123.507412,57.781868
2015-04-13,123.185696,58.247113
2015-04-14,124.122169,58.466499
2015-04-15,123.978101,57.801566
2015-04-16,122.468874,57.858046
2015-04-17,122.079336,58.599078
2015-04-18,121.658187,59.668726
2015-04-19,122.900292,59.488193
2015-04-20,123.468652,59.546181
2015-04-21,124.752271,59.738540
2015-04-22,124.886833,61.573082
2015-04-23,124.907026,60.868236
2015-04-24,123.970713,61.598902
2015-04-25,126.404958,69.426347
2015-04-26,130.151635,67.640278
2015-04-27,130.058290,66.462799
2015-04-28,129.951028,66.525261
2015-04-29,130.888255,65.893216
2015-04-30,129.909067,58.335519
2015-05-01,126.021974,56.016390
2015-05-02,123.317115,55.715862
2015-05-03,122.735901,55.264695
2015-05-04,121.869651,55.825259
2015-05-05,120.400410,54.714147
2015-05-06,120.926491,54.393403
2015-05-07,119.883193,53.588874
2015-05-08,118.321704,54.282820
2015-05-09,118.779903,54.468577
2015-05-10,118.235586,53.260302
2015-05-11,116.944111,54.292530
2015-05-12,117.170663,53.721781
2015-05-13,117.571761,55.256696
2015-05-14,117.863516,56.266860
2015-05-15,117.417710,55.416763
2015-05-16,117.206811,55.052913
2015-05-17,115.562775,53.732020
2015-05-18,114.407300,54.793805
2015-05-19,115.358312,54.943217
2015-05-20,115.669269,54.491900
2015-05-21,114.508914,55.193495
2015-05-22,114.960040,54.964663
2015-05-23,116.121353,55.152481
2015-05-24,116.052166,54.604751
2015-05-25,116.506620,56.453163
2015-05-26,122.158012,55.459027
2015-05-27,124.471502,55.265837
2015-05-28,125.283669,55.406059
2015-05-29,126.402588,55.911304
2015-05-30,127.970049,55.677626
2015-05-31,128.659539,54.839517
2015-06-01,128.524841,54.754498
2015-06-02,129.068427,55.171341
2015-06-03,129.192917,55.106623
2015-06-04,129.853674,55.377511
2015-06-05,129.943198,54.627434
2015-06-06,130.784089,53.919240
2015-06-07,131.092835,54.977718
2015-06-08,130.647169,55.840745
2015-06-09,129.729330,53.902664
2015-06-10,129.780517,53.125940
2015-06-11,129.940312,53.184455
2015-06-12,130.257306,53.293455
2015-06-13,128.672899,53.453281
2015-06-14,128.261798,54.641711
2015-06-15,129.108202,54.456859
2015-06-16,128.836728,53.438166
2015-06-17,128.673157,54.207317
2015-06-18,129.075726,52.953604
2015-06-19,128.390446,52.771050
2015-06-20,128.464005,52.837258
2015-06-21,129.576678,52.457425
2015-06-22,127.709724,52.966263
2015-06-23,127.826900,53.122208
2015-06-24,129.466233,52.097139
2015-06-25,129.610716,51.591600
2015-06-26,130.145948,53.429243
2015-06-27,131.682035,53.001527
2015-06-28,132.187144,52.049396
2015-06-29,130.409755,54.009088
2015-06-30,134.105456,53.543426
2015-07-01,133.201244,52.412978
2015-07-02,133.608827,52.719881
2015-07-03,133.899013,52.769058
2015-07-04,134.332682,52.362965
2015-07-05,133.328796,52.432365
2015-07-06,133.032797,55.160926
2015-07-07,133.371718,54.968728
2015-07-08,132.663695,52.936809
2015-07-09,130.988193,53.131302
2015-07-10,130.744877,53.177222
2015-07-11,131.221375,52.938201
2015-07-12,132.458743,53.760557
2015-07-13,133.041512,54.640887
2015-07-14,133.376749,55.264063
2015-07-15,132.592399,54.149307
2015-07-16,133.215083,54.790799
2015-07-17,133.050523,55.586701
2015-07-18,134.384418,56.497059
2015-07-19,133.709843,56.294327
2015-07-20,133.409873,58.116661
2015-07-21,132.810729,56.647383
2015-07-22,131.815667,57.533167
2015-07-23,131.861419,57.180126
2015-07-24,132.752295,57.686750
2015-07-25,132.798128,57.741023
2015-07-26,132.792269,57.388391
2015-07-27,132.948515,58.334784
2015-07-28,131.831898,57.194989
2015-07-29,131.178259,58.179399
2015-07-30,131.714428,56.911547
2015-07-31,134.114366,57.008817
2015-08-01,131.643073,57.246229
2015-08-02,132.012808,56.960365
2015-08-03,135.617042,54.040940
2015-08-04,129.954702,53.798544
2015-08-05,129.856176,55.254860
2015-08-06,134.524545,57.421259
2015-08-07,131.594005,56.641807
2015-08-08,131.424938,57.660257
2015-08-09,132.548452,57.597908
2015-08-10,131.254637,57.799456
2015-08-11,130.536499,57.575553
2015-08-12,130.638452,59.254545
2015-08-13,131.657961,59.042978
2015-08-14,132.416619,59.839274
2015-08-15,133.430444,60.859435
2015-08-16,133.803147,59.791138
2015-08-17,132.007827,60.009828
2015-08-18,131.270759,60.649715
2015-08-19,130.680015,60.895010
2015-08-20,131.546265,61.270440
2015-08-21,131.987062,60.196253
2015-08-22,131.927971,59.820351
2015-08-23,132.277524,59.938810
2015-08-24,131.481152,59.792837
2015-08-25,131.207961,60.720010
2015-08-26,133.526889,60.202060
2015-08-27,132.524516,61.068952
2015-08-28,134.193609,63.193575
2015-08-29,136.286669,62.710027
2015-08-30,136.519647,62.694590
2015-08-31,136.827126,64.137204
2015-09-01,138.133534,63.032176
2015-09-02,138.786846,62.986883
2015-09-03,139.638248,63.169956
2015-09-04,141.691769,63.779294
2015-09-05,142.371644,63.592013
2015-09-06,142.930835,62.710915
2015-09-07,142.648553,62.857663
2015-09-08,142.245248,63.667872
2015-09-09,141.310411,63.039175
2015-09-10,140.345097,63.494698
2015-09-11,139.426715,64.197110
2015-09-12,141.132864,64.311978
2015-09-13,141.273513,64.631401
2015-09-14,141.719676,66.061350
2015-09-15,144.368866,65.466395
2015-09-16,145.048325,65.043388
2015-09-17,143.539534,62.874072
2015-09-18,142.248735,61.894669
2015-09-19,143.158864,64.342091
2015-09-20,144.581940,64.269082
2015-09-21,143.318791,64.456199
2015-09-22,142.758213,64.036870
2015-09-23,143.681217,63.766717
2015-09-24,143.781693,63.634689
2015-09-25,143.657352,63.771172
2015-09-26,145.479993,64.230210
2015-09-27,144.812100,64.106292
2015-09-28,142.281640,64.963553
2015-09-29,142.289796,64.398127
2015-09-30,142.580806,63.955787
2015-10-01,143.254327,63.825668
2015-10-02,144.204417,65.050771
2015-10-03,145.321776,66.003917
2015-10-04,145.982814,65.273765
2015-10-05,144.963306,65.366805
2015-10-06,143.096394,64.462720
2015-10-07,141.689909,65.194219
2015-10-08,143.038433,65.137915
2015-10-09,143.752527,65.534374
2015-10-10,144.325149,65.855269
2015-10-11,144.879757,65.974889
2015-10-12,142.799936,65.229720
2015-10-13,141.704817,64.444032
2015-10-14,141.467467,63.245309
2015-10-15,141.415038,63.741881
2015-10-16,141.792684,65.225003
2015-10-17,143.103481,65.764984
2015-10-18,143.226307,64.318071
2015-10-19,142.443643,65.255399
2015-10-20,142.938946,65.966594
2015-10-21,143.361313,66.026122
2015-10-22,144.147132,64.843579
2015-10-23,144.420451,66.007466
2015-10-24,146.248897,66.792867
2015-10-25,147.002438,66.517215
2015-10-26,146.801653,67.988831
2015-10-27,146.702182,68.116642
2015-10-28,146.896536,68.224068
2015-10-29,146.025868,68.119797
2015-10-30,146.376105,68.221638
2015-10-31,148.880591,68.772352
2015-11-01,150.743689,68.904799
2015-11-02,150.384262,68.802973
2015-11-03,149.080850,67.617988
2015-11-04,147.117138,67.771017
2015-11-05,147.080364,68.390933
2015-11-06,147.918116,69.448573
2015-11-07,148.518894,70.232894
2015-11-08,149.103384,69.421990
2015-11-09,148.400635,70.003254
2015-11-10,146.960306,69.199937
2015-11-11,147.513507,69.640150
2015-11-12,149.923979,70.487328
2015-11-13,150.923998,70.222783
2015-11-14,150.568785,69.516462
2015-11-15,150.527637,69.804218
2015-11-16,150.509524,70.016717
2015-11-17,150.232195,68.876231
2015-11-18,150.675296,70.721648
2015-11-19,150.867010,71.047189
2015-11-20,150.121713,71.566856
2015-11-21,150.382340,71.757450
2015-11-22,150.937395,71.136615
2015-11-23,150.571716,69.991985
2015-11-24,151.071431,67.189378
2015-11-25,,69.486228
2015-11-26,149.256107,68.708072
2015-11-27,149.971147,69.433080
2015-11-28,150.678203,69.061047
2015-11-29,151.109496,69.054235
2015-11-30,148.438607,67.275193
2015-12-01,150.227082,69.658416
2015-12-02,152.606286,69.453363
2015-12-03,152.927903,69.970889
2015-12-04,155.338641,69.653591
2015-12-05,156.026032,70.163275
2015-12-06,155.465406,67.844199
2015-12-07,,70.084825
2015-12-08,155.927799,70.066996
2015-12-09,156.825829,69.315664
2015-12-10,178.969568,68.589782
2015-12-11,157.196261,71.517139
2015-12-12,157.057374,71.093732
2015-12-13,157.537640,69.831278
2015-12-14,155.974480,69.850192
2015-12-15,156.316062,70.321589
2015-12-16,157.286350,70.888211
2015-12-17,157.954527,70.185181
2015-12-18,157.476610,67.926666
2015-12-19,,70.794549
2015-12-20,158.012878,69.836785
2015-12-21,157.881509,71.905444
2015-12-22,158.908869,71.316136
2015-12-23,157.946026,71.092001
2015-12-24,157.933228,67.886747
2015-12-25,155.982776,66.375236
2015-12-26,156.484001,69.802685
2015-12-27,158.566527,71.241717
2015-12-28,159.112525,72.556494
2015-12-29,160.431890,72.280824
2015-12-30,158.632233,70.231376
2015-12-31,158.587873,66.997687
2016-01-01,157.736605,69.862707
2016-01-02,160.878040,71.534290
2016-01-03,162.323424,70.785821
2016-01-04,161.888791,71.975450
2016-01-05,165.432432,73.074126
2016-01-06,166.588098,72.759714
2016-01-07,166.036787,73.374601
2016-01-08,167.154975,73.194057
2016-01-09,167.953320,73.919530
2016-01-10,166.674133,71.780639
2016-01-11,164.215474,72.797545
2016-01-12,165.784683,72.304033
2016-01-13,165.828817,72.592372
2016-01-14,165.520620,72.994280
2016-01-15,166.536589,72.686284
2016-01-16,166.783423,73.852880
2016-01-17,166.096199,74.394406
2016-01-18,165.801389,75.557130
2016-01-19,166.012368,72.661364
2016-01-20,164.818733,71.681530
2016-01-21,163.280723,71.917116
2016-01-22,162.694788,72.214496
2016-01-23,162.645517,73.480170
2016-01-24,162.761056,71.721615
2016-01-25,162.984082,73.878105
2016-01-26,191.404216,72.062909
2016-01-27,197.779656,72.956748
2016-01-28,198.228972,72.901597
2016-01-29,199.330030,74.209844
2016-01-30,201.303972,76.182731
2016-01-31,194.649000,75.731972
2016-02-01,168.780400,76.185812
2016-02-02,171.249752,75.887187
2016-02-03,177.890198,74.352113
2016-02-04,170.648380,74.536361
2016-02-05,171.018017,74.588956
2016-02-06,171.303967,75.879654
2016-02-07,171.994771,75.715333
2016-02-08,172.158363,75.909010
2016-02-09,171.206031,73.910820
2016-02-10,169.573604,74.572546
2016-02-11,170.824094,73.712026
2016-02-12,170.387178,74.307322
2016-02-13,169.754836,76.980575
2016-02-14,170.020522,74.467218
2016-02-15,168.402002,74.060594
2016-02-16,168.829490,73.794970
2016-02-17,168.182217,73.458872
2016-02-18,168.542608,72.985197
2016-02-19,166.869358,73.657791
2016-02-20,168.146942,74.937300
2016-02-21,168.436338,72.883343
2016-02-22,165.025043,70.733411
2016-02-23,164.122038,70.509531
2016-02-24,164.771719,71.252995
2016-02-25,165.222635,70.811427
2016-02-26,166.005285,71.466585
2016-02-27,165.853751,73.015096
2016-02-28,167.072316,74.357688
2016-02-29,168.855244,74.072765
2016-03-01,170.029935,72.485651
2016-03-02,169.835144,72.891821
2016-03-03,169.617960,72.511954
2016-03-04,168.616716,72.826495
2016-03-05,169.755684,74.379365
2016-03-06,170.833920,74.620930
2016-03-07,170.481827,70.021479
2016-03-08,169.805709,69.205251
2016-03-09,167.894328,74.610568
2016-03-10,169.142856,74.397009
2016-03-11,167.153730,75.510980
2016-03-12,167.552407,75.650250
2016-03-13,165.851062,74.736143
2016-03-14,163.652785,74.080341
2016-03-15,164.575996,73.416903
2016-03-16,164.981237,73.751734
2016-03-17,164.649363,73.083959
2016-03-18,164.429952,66.074197
2016-03-19,164.483559,74.883842
2016-03-20,165.477666,73.959912
2016-03-21,164.310132,73.470310
2016-03-22,164.631856,73.279887
2016-03-23,163.918927,72.875800
2016-03-24,163.727210,72.608302
2016-03-25,163.933468,73.227296
2016-03-26,164.220746,74.416424
2016-03-27,165.414715,73.362078
2016-03-28,164.856709,76.919949
2016-03-29,166.181014,74.239207
2016-03-30,165.250346,71.193108
2016-03-31,164.761701,66.415815
2016-04-01,166.278030,70.787386
2016-04-02,166.873259,72.082568
2016-04-03,166.859332,72.022589
2016-04-04,166.487018,71.424810
2016-04-05,166.433498,70.499726
2016-04-06,167.007935,70.461267
2016-04-07,166.266184,70.004530
2016-04-08,167.498749,70.502993
2016-04-09,168.043617,71.007074
2016-04-10,168.251455,70.360939
2016-04-11,167.985853,70.834891
2016-04-12,168.026422,68.784591
2016-04-13,165.442135,68.085039
2016-04-14,165.088634,67.730156
2016-04-15,164.977256,68.717926
2016-04-16,165.672364,70.379635
2016-04-17,166.731392,69.052946
2016-04-18,166.059419,69.398534
2016-04-19,166.233972,69.588087
2016-04-20,165.608717,70.702974
2016-04-21,166.946880,70.728366
2016-04-22,167.607132,70.889949
2016-04-23,169.168568,72.290311
2016-04-24,170.017857,72.145026
2016-04-25,169.579459,71.224394
2016-04-26,169.988754,70.256903
2016-04-27,167.845960,71.616233
2016-04-28,168.749812,71.233997
2016-04-29,168.107530,72.562964
2016-04-30,168.869564,69.222328
2016-05-01,169.579890,70.713013
2016-05-02,168.782914,71.304809
2016-05-03,169.307385,70.937479
2016-05-04,170.078363,70.460691
2016-05-05,170.834157,71.462939
2016-05-06,171.438971,70.293158
2016-05-07,171.588845,68.871150
2016-05-08,171.364118,68.669160
2016-05-09,172.165838,68.783908
2016-05-10,171.856105,68.758671
2016-05-11,169.255748,68.492013
2016-05-12,169.116265,69.886825
2016-05-13,170.945449,70.301334
2016-05-14,172.101479,70.487788
2016-05-15,172.860174,70.048122
2016-05-16,172.431256,72.056430
2016-05-17,172.630970,68.937946
2016-05-18,169.189265,69.273821
2016-05-19,168.966537,71.121923
2016-05-20,169.759189,70.794812
2016-05-21,169.649179,70.375758
2016-05-22,168.498024,69.624483
2016-05-23,167.692718,69.666875
2016-05-24,167.922363,69.172023
2016-05-25,170.129956,68.334964
2016-05-26,170.652183,69.374710
2016-05-27,171.297509,69.726917
2016-05-28,172.051578,71.034874
2016-05-29,172.086983,70.391556
2016-05-30,171.062420,70.470471
2016-05-31,173.240653,73.111103
2016-06-01,176.825749,72.638016
2016-06-02,175.862966,72.052119
2016-06-03,176.228224,71.652395
2016-06-04,177.236813,72.548155
2016-06-05,178.231928,72.198063
2016-06-06,177.563101,72.422514
2016-06-07,177.858235,70.825914
2016-06-08,180.511762,72.299470
2016-06-09,180.729684,70.828670
2016-06-10,179.212107,70.595712
2016-06-11,179.828813,72.051188
2016-06-12,180.542260,71.655046
2016-06-13,179.072406,72.341725
2016-06-14,178.068931,71.496400
2016-06-15,179.942602,70.815147
2016-06-16,179.004390,71.444803
2016-06-17,178.898384,71.109733
2016-06-18,178.871883,71.589924
2016-06-19,178.848016,72.831982
2016-06-20,179.255566,73.870723
2016-06-21,179.339342,72.809461
2016-06-22,178.292227,72.850195
2016-06-23,181.461045,71.970844
2016-06-24,179.556348,71.788001
2016-06-25,181.618311,72.377530
2016-06-26,180.700086,72.406160
2016-06-27,179.965278,72.556974
2016-06-28,179.657837,71.940755
2016-06-29,178.894424,72.603786
2016-06-30,179.840329,72.902339
2016-07-01,181.955527,71.837439
2016-07-02,182.552596,72.233150
2016-07-03,181.433973,72.392305
2016-07-04,182.002047,73.582535
2016-07-05,184.078300,73.358972
2016-07-06,183.816155,74.733406
2016-07-07,184.153246,74.235669
2016-07-08,183.998110,75.441034
2016-07-09,185.269940,76.311185
2016-07-10,186.886086,76.322807
2016-07-11,191.463656,76.658032
2016-07-12,193.435099,74.586865
2016-07-13,187.684371,74.392511
2016-07-14,184.604010,76.962423
2016-07-15,186.012774,76.068025
2016-07-16,186.398341,75.760558
2016-07-17,185.622893,73.814233
2016-07-18,185.207573,75.559440
2016-07-19,184.615185,74.253032
2016-07-20,184.723331,72.613398
2016-07-21,185.064849,72.601514
2016-07-22,184.134934,73.183415
2016-07-23,183.839085,73.513135
2016-07-24,184.973559,74.243063
2016-07-25,184.334760,75.354884
2016-07-26,185.430601,74.141392
2016-07-27,185.574996,73.293157
2016-07-28,185.816613,73.391983
2016-07-29,186.400236,74.720892
2016-07-30,187.335322,75.699462
2016-07-31,188.169125,76.724835
2016-08-01,188.191370,76.772037
2016-08-02,188.265653,74.239712
2016-08-03,187.610274,73.577843
2016-08-04,187.281148,73.522880
2016-08-05,188.235366,75.540046
2016-08-06,191.738504,76.169312
2016-08-07,191.296513,75.309246
2016-08-08,189.819033,75.350501
2016-08-09,188.090263,74.973225
2016-08-10,186.804630,74.391442
2016-08-11,187.201473,74.954473
2016-08-12,185.993674,75.449273
2016-08-13,186.489359,72.813123
2016-08-14,185.908360,72.903917
2016-08-15,186.856619,73.516669
2016-08-16,188.646143,72.299515
2016-08-17,186.591810,71.284703
2016-08-18,185.807431,71.914169
2016-08-19,185.249577,71.979151
2016-08-20,185.126592,74.486126
2016-08-21,187.236979,74.704633
2016-08-22,187.029537,73.645966
2016-08-23,186.489359,74.579452
2016-08-24,186.978709,74.609508
2016-08-25,185.399597,73.274331
2016-08-26,184.004230,74.783368
2016-08-27,184.575318,75.949578
2016-08-28,186.087933,75.786846
2016-08-29,186.602819,76.582006
2016-08-30,187.058049,76.073191
2016-08-31,186.491841,75.660242
2016-09-01,185.976555,73.372205
2016-09-02,187.135676,75.156285
2016-09-03,189.451543,76.411075
2016-09-04,192.747054,75.614475
2016-09-05,191.235044,74.878324
2016-09-06,190.164455,76.380443
2016-09-07,192.521737,77.210801
2016-09-08,194.810085,78.303564
2016-09-09,194.614188,77.984218
2016-09-10,193.818599,78.508807
2016-09-11,192.953562,78.216840
2016-09-12,192.985092,78.622530
2016-09-13,193.825507,77.248974
2016-09-14,194.315767,77.631034
2016-09-15,194.449877,79.645590
2016-09-16,194.905878,81.906968
2016-09-17,194.958954,82.538032
2016-09-18,196.813736,80.618453
2016-09-19,197.549486,79.627996
2016-09-20,197.868468,77.235382
2016-09-21,198.386662,78.695497
2016-09-22,198.225306,79.775139
2016-09-23,199.316968,80.642489
2016-09-24,201.610718,82.553543
2016-09-25,202.821259,83.816268
2016-09-26,202.750230,83.824529
2016-09-27,201.986119,83.375791
2016-09-28,201.062005,83.823824
2016-09-29,202.000536,83.459085
2016-09-30,202.616407,85.030325
2016-10-01,203.398185,86.754260
2016-10-02,205.812302,87.364062
2016-10-03,206.442977,85.013493
2016-10-04,205.450331,84.664396
2016-10-05,204.056905,84.634954
2016-10-06,203.569257,84.105527
2016-10-07,200.988245,84.675362
2016-10-08,201.813877,87.059659
2016-10-09,203.032170,85.424768
2016-10-10,202.654468,84.883094
2016-10-11,201.438591,83.625877
2016-10-12,199.566170,81.765661
2016-10-13,200.165838,82.845483
2016-10-14,199.303644,84.980602
2016-10-15,202.469431,86.631283
2016-10-16,204.256060,86.233110
2016-10-17,203.117628,83.923309
2016-10-18,201.443637,80.867357
2016-10-19,201.277065,81.630188
2016-10-20,201.913455,81.633019
2016-10-21,201.113220,84.344099
2016-10-22,201.666258,85.882650
2016-10-23,202.473052,86.567608
2016-10-24,204.040936,86.451694
2016-10-25,203.723821,81.681927
2016-10-26,200.827537,83.946912
2016-10-27,202.055943,84.671990
2016-10-28,203.417211,85.762370
2016-10-29,203.764092,86.635387
2016-10-30,206.905203,84.041749
2016-10-31,205.783321,85.892429
